Sale_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth_old,Growth
805,AZ52806,Wallcovering,2011,Apr,2011,APR,Material,4930.28,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,-45,-4.5
803,AZ52806,Wallcovering,2011,Feb,2011,FEB,Material,172.2,Hospitality,85 Beach Garden Hotel,,85 BEACH GARDEN HOTEL,-22,-2.2
954,AZ52806,Wallcovering,2011,May,2011,MAY,Material,495,Residential,,GRANGE RESIDENCES,GRANGE RESIDENCES,10,1
976,AZ52806,Wallcovering,2012,Sep,2012,SEP,Material,280,Residential,,NUOVO,NUOVO,-79,-7.9
776,AZ52806,Wallcovering,2013,Feb,2013,FEB,Material,204,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-66,-6.6
761,AZ52806,Wallcovering,2014,Jan,2014,JAN,Material,970,Residential,,FLORIDIAN,FLORIDIAN,32,3.2
713,AZ52806,Wallcovering,2014,Jul,2014,JUL,Material,204,Residential,,CENTRO RESIDENCES,CENTRO RESIDENCES,-14,-1.4
815,AZ52806,Wallcovering,2014,Nov,2014,NOV,Material,126,Residential,,WESTWOOD PARK,WESTWOOD PARK,-8,-0.8
815,AZ52806,Wallcovering,2014,Nov,2014,NOV,Material,210,Residential,,WESTWOOD PARK,WESTWOOD PARK,-96,-9.6
732,AZ52806,Wallcovering,2015,Nov,2015,NOV,Material,662,Residential,,COSTA RHU,COSTA RHU,70,7
737,AZ52806,Wallcovering,2015,Oct,2015,OCT,Material,378,Residential,,FORESQUE RESIDENCES,FORESQUE RESIDENCES,49,4.9
758,AZ52806,Wallcovering,2016,Jan,2016,JAN,Material,1855,Residential,,LIBERTE,LIBERTE,-61,-6.1
758,AZ52806,Wallcovering,2016,Jan,2016,JAN,Material,2332,Residential,,LIBERTE,LIBERTE,5,0.5
758,AZ52806,Wallcovering,2016,Jan,2016,JAN,Material,2491,Residential,,LIBERTE,LIBERTE,23,2.3
814,AZ52807,Wallcovering,2011,Aug,2011,AUG,Material,2250,Hospitality,Crockfords Tower,,CROCKFORDS TOWER,50,5
732,AZ52807,Wallcovering,2011,Aug,2011,AUG,Material,127,Residential,,CASAFINA,CASAFINA,68,6.8
713,AZ52807,Wallcovering,2011,Dec,2011,DEC,Material,635,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,94,9.4
713,AZ52807,Wallcovering,2011,Dec,2011,DEC,Material,635,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-25,-2.5
814,AZ52807,Wallcovering,2011,Feb,2011,FEB,Material,175,Hospitality,Crockfords Tower,,CROCKFORDS TOWER,30,3
814,AZ52807,Wallcovering,2011,Feb,2011,FEB,Material,2450,Hospitality,Crockfords Tower,,CROCKFORDS TOWER,-99,-9.9
712,AZ52807,Wallcovering,2011,Feb,2011,FEB,Material,224,Residential,,WATERFALL GARDENS,WATERFALL GARDENS,42,4.2
938,AZ52807,Wallcovering,2013,Apr,2013,APR,Material,280,Residential,,PARK EAST,PARK EAST,-53,-5.3
787,AZ52807,Wallcovering,2013,Aug,2013,AUG,Material,972,Residential,,SANDY PALM,SANDY PALM,-19,-1.9
732,AZ52807,Wallcovering,2013,Feb,2013,FEB,Material,495,Residential,,THE INFINITI,THE INFINITI,-65,-6.5
955,AZ52807,Wallcovering,2013,Feb,2013,FEB,Material,1859,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-94,-9.4
731,AZ52807,Wallcovering,2013,May,2013,MAY,Material,549,Residential,,CASTLE GREEN,CASTLE GREEN,-69,-6.9
940,AZ52807,Wallcovering,2014,Apr,2014,APR,Material,1250,Residential,,THE CREST,THE CREST,40,4
761,AZ52807,Wallcovering,2014,Aug,2014,AUG,Material,378,Residential,,THE CANOPY,THE CANOPY,-68,-6.8
976,AZ52807,Wallcovering,2014,Jan,2014,JAN,Material,204,Residential,,ESPARINA RESIDENCES,ESPARINA RESIDENCES,52,5.2
758,AZ52807,Wallcovering,2016,Jan,2016,JAN,Material,663,Residential,,THE GARDENS AT BISHAN,THE GARDENS AT BISHAN,-69,-6.9
939,AZ52807,Wallcovering,2016,Jul,2016,JUL,Material,4939.2,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-51,-5.1
726,AZ52808,Wallcovering,2011,Dec,2011,DEC,Material,127,Residential,,GRANDE VISTA,GRANDE VISTA,28,2.8
731,AZ52808,Wallcovering,2011,Dec,2011,DEC,Material,172,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-46,-4.6
726,AZ52808,Wallcovering,2011,Dec,2011,DEC,Material,254,Residential,,GRANDE VISTA,GRANDE VISTA,68,6.8
892,AZ52808,Wallcovering,2011,Dec,2011,DEC,Material,663,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,32,3.2
938,AZ52808,Wallcovering,2011,Jun,2011,JUN,Material,495,Residential,,THE ORANGE GROVE,THE ORANGE GROVE,-62,-6.2
976,AZ52808,Wallcovering,2012,Dec,2012,DEC,Material,1037,Residential,,HELIOS RESIDENCES,HELIOS RESIDENCES,-70,-7
776,AZ52808,Wallcovering,2012,Jul,2012,JUL,Material,378,Residential,,THE MAKENA,THE MAKENA,67,6.7
768,AZ52808,Wallcovering,2012,Nov,2012,NOV,Material,1860,Residential,,THE TROPICA,THE TROPICA,95,9.5
825,AZ52808,Wallcovering,2014,Dec,2014,DEC,Material,5043,Hospitality,AQUEEN - Jalan Besar Hotel,,AQUEEN - JALAN BESAR HOTEL,-16,-1.6
713,AZ52808,Wallcovering,2014,Dec,2014,DEC,Material,972,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,5,0.5
722,AZ52808,Wallcovering,2014,Jan,2014,JAN,Material,204,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,-92,-9.2
722,AZ52808,Wallcovering,2014,Jan,2014,JAN,Material,782,Residential,,GOODWOOD RESIDENCE,GOODWOOD RESIDENCE,7,0.7
976,AZ52808,Wallcovering,2014,Jul,2014,JUL,Material,280,Residential,,REFLECTIONS AT KEPPEL BAY,REFLECTIONS AT KEPPEL BAY,-48,-4.8
737,AZ52808,Wallcovering,2014,Jul,2014,JUL,Material,3600,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-77,-7.7
704,AZ52808,Wallcovering,2016,May,2016,MAY,Material,176.5,Hospitality,Hilton Singapore,,HILTON SINGAPORE,-25,-2.5
704,AZ52808,Wallcovering,2016,May,2016,MAY,Material,176.5,Hospitality,Hilton Singapore,,HILTON SINGAPORE,1,0.1
805,AZ52809,Wallcovering,2011,Jan,2011,JAN,Material,972,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,85,8.5
814,AZ52809,Wallcovering,2012,Jan,2012,JAN,Material,9450,Hospitality,Hilton Singapore,,HILTON SINGAPORE,-9,-0.9
707,AZ52809,Wallcovering,2012,Jul,2012,JUL,Material,754,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-4,-0.4
707,AZ52809,Wallcovering,2012,Jul,2012,JUL,Material,1450,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-95,-9.5
738,AZ52809,Wallcovering,2012,Jun,2012,JUN,Material,127,Residential,,MEADOWS @ PEIRCE,MEADOWS @ PEIRCE,17,1.7
738,AZ52809,Wallcovering,2012,Jun,2012,JUN,Material,1143,Residential,,MEADOWS @ PEIRCE,MEADOWS @ PEIRCE,51,5.1
732,AZ52809,Wallcovering,2012,Nov,2012,NOV,Material,495,Residential,,ZENITH,ZENITH,-51,-5.1
939,AZ52809,Wallcovering,2013,Apr,2013,APR,Material,5100,Hospitality,Hilton Singapore,,HILTON SINGAPORE,76,7.6
813,AZ52809,Wallcovering,2013,Dec,2013,DEC,Material,1500,Residential,,INTERNATIONAL PLAZA,INTERNATIONAL PLAZA,-70,-7
976,AZ52809,Wallcovering,2013,Dec,2013,DEC,Material,1749,Residential,,BUKIT REGENCY,BUKIT REGENCY,32,3.2
865,AZ52809,Wallcovering,2013,Mar,2013,MAR,Material,855,Residential,,RAFFLESIA CONDOMINIUM,RAFFLESIA CONDOMINIUM,-51,-5.1
865,AZ52809,Wallcovering,2013,Mar,2013,MAR,Material,950,Residential,,RAFFLESIA CONDOMINIUM,RAFFLESIA CONDOMINIUM,64,6.4
704,AZ52809,Wallcovering,2013,Sep,2013,SEP,Material,368,Residential,,NV RESIDENCES,NV RESIDENCES,-66,-6.6
704,AZ52809,Wallcovering,2013,Sep,2013,SEP,Material,1860,Residential,,VOLARI,VOLARI,-88,-8.8
732,AZ52809,Wallcovering,2014,Dec,2014,DEC,Material,204,Residential,,HIGHGATE,HIGHGATE,-26,-2.6
758,AZ52809,Wallcovering,2014,Dec,2014,DEC,Material,378,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,82,8.2
784,AZ52809,Wallcovering,2015,Dec,2015,DEC,Material,665,Residential,,SKY HABITAT,SKY HABITAT,56,5.6
758,AZ52809,Wallcovering,2016,Jan,2016,JAN,Material,280,Residential,,RIPPLE BAY,RIPPLE BAY,36,3.6
784,AZ52809,Wallcovering,2016,Mar,2016,MAR,Material,1045,Residential,,SKY HABITAT,SKY HABITAT,-97,-9.7
704,AZ52809,Wallcovering,2016,May,2016,MAY,Material,176.5,Hospitality,Hilton Singapore,,HILTON SINGAPORE,-97,-9.7
992,AZ52810,Wallcovering,2011,Aug,2011,AUG,Material,918,Residential,,THE SOVEREIGN,THE SOVEREIGN,58,5.8
940,AZ52810,Wallcovering,2011,Dec,2011,DEC,Material,1872,Residential,,BREEZE BY THE EAST,BREEZE BY THE EAST,64,6.4
992,AZ52810,Wallcovering,2011,Jun,2011,JUN,Material,378,Residential,,THE SOVEREIGN,THE SOVEREIGN,70,7
805,AZ52810,Wallcovering,2011,Nov,2011,NOV,Material,184,Hospitality,Hotel Jen Orchardgateway Singapore,,HOTEL JEN ORCHARDGATEWAY SINGAPORE,-41,-4.1
805,AZ52810,Wallcovering,2011,Oct,2011,OCT,Material,368,Hospitality,Hotel Jen Orchardgateway Singapore,,HOTEL JEN ORCHARDGATEWAY SINGAPORE,58,5.8
732,AZ52810,Wallcovering,2011,Sep,2011,SEP,Material,495,Residential,,SEA VIEW PARK,SEA VIEW PARK,97,9.7
722,AZ52810,Wallcovering,2012,Dec,2012,DEC,Material,666.9,Residential,,CASPIAN,CASPIAN,34,3.4
805,AZ52810,Wallcovering,2013,Nov,2013,NOV,Material,280,Residential,,THE ESTA,THE ESTA,-35,-3.5
939,AZ52810,Wallcovering,2013,Oct,2013,OCT,Material,5100,Hospitality,Hilton Singapore,,HILTON SINGAPORE,-93,-9.3
938,AZ52810,Wallcovering,2014,Dec,2014,DEC,Material,972,Residential,,THE SOVEREIGN,THE SOVEREIGN,-25,-2.5
938,AZ52810,Wallcovering,2016,Sep,2016,SEP,Material,127,Residential,,Q BAY RESIDENCES,Q BAY RESIDENCES,83,8.3
760,AZ52810,Wallcovering,2016,Sep,2016,SEP,Material,204,Residential,,HILLVIEW GREEN,HILLVIEW GREEN,-17,-1.7
938,AZ52810,Wallcovering,2016,Sep,2016,SEP,Material,381,Residential,,Q BAY RESIDENCES,Q BAY RESIDENCES,-68,-6.8
939,AZ52811,Wallcovering,2011,Apr,2011,APR,Material,204,Residential,,LE REVE,LE REVE,8,0.8
713,AZ52811,Wallcovering,2011,Dec,2011,DEC,Material,254,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-56,-5.6
713,AZ52811,Wallcovering,2011,Dec,2011,DEC,Material,381,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-12,-1.2
707,AZ52811,Wallcovering,2011,Jul,2011,JUL,Material,127,Residential,,SANCTUARY GREEN,SANCTUARY GREEN,-45,-4.5
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,189.7,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,49,4.9
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,284.55,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-23,-2.3
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,406.5,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-56,-5.6
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,406.5,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-100,-10
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,650.4,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-44,-4.4
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,79,7.9
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-6,-0.6
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,79,7.9
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-13,-1.3
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-16,-1.6
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,5,0.5
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,36,3.6
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,813,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,47,4.7
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,894.3,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-44,-4.4
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,1138.2,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-86,-8.6
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,1219.5,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-93,-9.3
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,1693.75,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,45,4.5
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,1802.15,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-37,-3.7
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,2439,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,50,5
805,AZ52811,Wallcovering,2011,Jun,2011,JUN,Material,2845.5,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-98,-9.8
954,AZ52811,Wallcovering,2011,Mar,2011,MAR,Material,378,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,-33,-3.3
776,AZ52811,Wallcovering,2012,Jul,2012,JUL,Material,670,Residential,,CHUAN PARK,CHUAN PARK,93,9.3
815,AZ52811,Wallcovering,2012,Nov,2012,NOV,Material,1875,Residential,,HILLTOPS,HILLTOPS,-69,-6.9
713,AZ52811,Wallcovering,2013,Jan,2013,JAN,Material,496,Residential,,PINE GROVE,PINE GROVE,-43,-4.3
713,AZ52811,Wallcovering,2013,Nov,2013,NOV,Material,280,Residential,,THE GALE,THE GALE,-30,-3
815,AZ52811,Wallcovering,2013,Oct,2013,OCT,Material,1875,Residential,,HILLTOPS,HILLTOPS,65,6.5
732,AZ52811,Wallcovering,2014,Aug,2014,AUG,Material,720,Residential,,THE SEA VIEW,THE SEA VIEW,-33,-3.3
732,AZ52811,Wallcovering,2014,Dec,2014,DEC,Material,1385,Residential,,DOVER PARKVIEW,DOVER PARKVIEW,-2,-0.2
939,AZ52811,Wallcovering,2014,Jul,2014,JUL,Material,5250,Hospitality,Marina Bay Sands Singapore,,MARINA BAY SANDS SINGAPORE,-5,-0.5
704,AZ52811,Wallcovering,2016,Mar,2016,MAR,Material,975,Residential,,REFLECTIONS AT KEPPEL BAY,REFLECTIONS AT KEPPEL BAY,-24,-2.4
939,AZ52812,Wallcovering,2011,Apr,2011,APR,Material,670,Residential,,LE REVE,LE REVE,-35,-3.5
815,AZ52812,Wallcovering,2011,Aug,2011,AUG,Material,1880,Residential,,THE MARQ ON PATERSON HILL,THE MARQ ON PATERSON HILL,-57,-5.7
815,AZ52812,Wallcovering,2011,Aug,2011,AUG,Material,4700,Residential,,THE MARQ ON PATERSON HILL,THE MARQ ON PATERSON HILL,-47,-4.7
913,AZ52812,Wallcovering,2011,Feb,2011,FEB,Material,345,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-45,-4.5
992,AZ52812,Wallcovering,2011,Jul,2011,JUL,Material,1610,Residential,,ONE SHENTON,ONE SHENTON,-29,-2.9
976,AZ52812,Wallcovering,2011,Mar,2011,MAR,Material,992,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,23,2.3
939,AZ52812,Wallcovering,2011,May,2011,MAY,Material,5460,Hospitality,Fairmont Singapore,,FAIRMONT SINGAPORE,80,8
938,AZ52812,Wallcovering,2011,May,2011,MAY,Material,127,Residential,,TEXTILE CENTRE,TEXTILE CENTRE,-36,-3.6
938,AZ52812,Wallcovering,2011,May,2011,MAY,Material,254,Residential,,TEXTILE CENTRE,TEXTILE CENTRE,86,8.6
892,AZ52812,Wallcovering,2011,Oct,2011,OCT,Material,472,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,58,5.8
892,AZ52812,Wallcovering,2011,Oct,2011,OCT,Material,944,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,22,2.2
738,AZ52812,Wallcovering,2012,Aug,2012,AUG,Material,496,Residential,,THE LINCOLN RESIDENCES,THE LINCOLN RESIDENCES,80,8
738,AZ52812,Wallcovering,2012,Jun,2012,JUN,Material,975,Residential,,THE QUINTET,THE QUINTET,64,6.4
713,AZ52812,Wallcovering,2013,Nov,2013,NOV,Material,280,Residential,,THE GALE,THE GALE,18,1.8
713,AZ52812,Wallcovering,2013,Nov,2013,NOV,Material,1120,Residential,,THE LAURELS,THE LAURELS,38,3.8
737,AZ52812,Wallcovering,2014,Dec,2014,DEC,Material,190,Hospitality,M Hotel Singapore,,M HOTEL SINGAPORE,-85,-8.5
976,AZ52812,Wallcovering,2014,Jan,2014,JAN,Material,684,Residential,,SAGE,SAGE,-50,-5
939,AZ52812,Wallcovering,2014,Jan,2014,JAN,Material,750,Residential,,CAMDEN PARK,CAMDEN PARK,-23,-2.3
722,AZ52812,Wallcovering,2014,Jan,2014,JAN,Material,750,Residential,,CAMDEN PARK,CAMDEN PARK,34,3.4
939,AZ52812,Wallcovering,2014,Jan,2014,JAN,Material,1125,Residential,,CAMDEN PARK,CAMDEN PARK,-62,-6.2
722,AZ52812,Wallcovering,2014,Jan,2014,JAN,Material,1125,Residential,,CAMDEN PARK,CAMDEN PARK,13,1.3
815,AZ52812,Wallcovering,2014,Jun,2014,JUN,Material,600,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,69,6.9
704,AZ52812,Wallcovering,2014,Mar,2014,MAR,Material,379,Residential,,THE SANTORINI,THE SANTORINI,-26,-2.6
704,AZ52812,Wallcovering,2014,Mar,2014,MAR,Material,758,Residential,,THE SANTORINI,THE SANTORINI,-20,-2
815,AZ52812,Wallcovering,2014,May,2014,MAY,Material,960,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-62,-6.2
815,AZ52812,Wallcovering,2014,May,2014,MAY,Material,3000,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,65,6.5
758,AZ52812,Wallcovering,2014,Oct,2014,OCT,Material,204,Residential,,MAPLEWOODS,MAPLEWOODS,19,1.9
713,AZ52813,Wallcovering,2011,Dec,2011,DEC,Material,374,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,15,1.5
726,AZ52813,Wallcovering,2011,May,2011,MAY,Material,1880,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,42,4.2
738,AZ52813,Wallcovering,2011,Nov,2011,NOV,Material,280,Residential,,THE GREENWOOD,THE GREENWOOD,-51,-5.1
738,AZ52813,Wallcovering,2011,Nov,2011,NOV,Material,420,Residential,,THE GREENWOOD,THE GREENWOOD,36,3.6
738,AZ52813,Wallcovering,2011,Nov,2011,NOV,Material,420,Residential,,THE GREENWOOD,THE GREENWOOD,-76,-7.6
853,AZ52813,Wallcovering,2011,Sep,2011,SEP,Material,5600,Hospitality,Hotel Clover 33 Jalan Sultan,,HOTEL CLOVER 33 JALAN SULTAN,-3,-0.3
722,AZ52813,Wallcovering,2011,Sep,2011,SEP,Material,127,Residential,,THE DEW,THE DEW,26,2.6
722,AZ52813,Wallcovering,2011,Sep,2011,SEP,Material,762,Residential,,THE DEW,THE DEW,64,6.4
815,AZ52813,Wallcovering,2012,Jan,2012,JAN,Material,793.8,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-39,-3.9
726,AZ52813,Wallcovering,2012,Jul,2012,JUL,Material,980,Residential,,HELIOS RESIDENCES,HELIOS RESIDENCES,69,6.9
713,AZ52813,Wallcovering,2012,Jun,2012,JUN,Material,204,Residential,,MEIER SUITES,MEIER SUITES,5,0.5
713,AZ52813,Wallcovering,2012,Jun,2012,JUN,Material,408,Residential,,MEIER SUITES,MEIER SUITES,93,9.3
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,191.93,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,50,5
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,214.51,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,23,2.3
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,225.8,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,55,5.5
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,316.12,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,67,6.7
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,338.7,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,93,9.3
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,338.7,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,72,7.2
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,790.3,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,30,3
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,1693.5,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,54,5.4
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,1817.69,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,-45,-4.5
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,2032.2,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,5,0.5
805,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,2370.9,Hospitality,Grand Park City Hall,,GRAND PARK CITY HALL,24,2.4
940,AZ52813,Wallcovering,2012,Mar,2012,MAR,Material,497,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,33,3.3
815,AZ52813,Wallcovering,2013,Jul,2013,JUL,Material,300,Residential,,REFLECTIONS AT KEPPEL BAY,REFLECTIONS AT KEPPEL BAY,62,6.2
815,AZ52813,Wallcovering,2013,Jul,2013,JUL,Material,1100,Residential,,REFLECTIONS AT KEPPEL BAY,REFLECTIONS AT KEPPEL BAY,-88,-8.8
758,AZ52813,Wallcovering,2015,Oct,2015,OCT,Material,379.2,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,86,8.6
758,AZ52813,Wallcovering,2015,Oct,2015,OCT,Material,672,Residential,,A TREASURE TROVE,A TREASURE TROVE,66,6.6
892,AZ52815,Wallcovering,2011,Apr,2011,APR,Material,2871,Residential,,HILLVISTA,HILLVISTA,-66,-6.6
732,AZ52815,Wallcovering,2011,Dec,2011,DEC,Material,222,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-3,-0.3
713,AZ52815,Wallcovering,2011,Dec,2011,DEC,Material,992,Residential,,SELETAR HILLS ESTATE,SELETAR HILLS ESTATE,-30,-3
704,AZ52815,Wallcovering,2011,Mar,2011,MAR,Material,400,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,67,6.7
954,AZ52815,Wallcovering,2011,Mar,2011,MAR,Material,720,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,14,1.4
853,AZ52815,Wallcovering,2011,Sep,2011,SEP,Material,540,Residential,,HORIZON GREEN,HORIZON GREEN,11,1.1
704,AZ52815,Wallcovering,2011,Sep,2011,SEP,Material,1380,Residential,,THE AMERY,THE AMERY,-75,-7.5
704,AZ52815,Wallcovering,2012,Feb,2012,FEB,Material,145,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-45,-4.5
825,AZ52815,Wallcovering,2012,Jun,2012,JUN,Material,478.5,Hospitality,Ramada Singapore at Zhongshan Park,,RAMADA SINGAPORE AT ZHONGSHAN PARK,-68,-6.8
726,AZ52815,Wallcovering,2012,Mar,2012,MAR,Material,408,Residential,,WATERFRONT WAVES,WATERFRONT WAVES,-83,-8.3
732,AZ52815,Wallcovering,2012,Nov,2012,NOV,Material,1100,Residential,,OPTIMA @ TANAH MERAH,OPTIMA @ TANAH MERAH,44,4.4
865,AZ52815,Wallcovering,2012,Sep,2012,SEP,Material,870,Residential,,FIVE CHANCERY,FIVE CHANCERY,73,7.3
955,AZ52815,Wallcovering,2013,Apr,2013,APR,Material,308.1,Residential,,THE QUAYSIDE,THE QUAYSIDE,-21,-2.1
768,AZ52815,Wallcovering,2013,Dec,2013,DEC,Material,1056,Residential,,PRIVE,PRIVE,-61,-6.1
825,AZ52815,Wallcovering,2013,Jul,2013,JUL,Material,426.9,Hospitality,Ramada Singapore at Zhongshan Park,,RAMADA SINGAPORE AT ZHONGSHAN PARK,-94,-9.4
825,AZ52815,Wallcovering,2013,Jul,2013,JUL,Material,1280.7,Hospitality,Ramada Singapore at Zhongshan Park,,RAMADA SINGAPORE AT ZHONGSHAN PARK,-87,-8.7
825,AZ52815,Wallcovering,2013,Jul,2013,JUL,Material,11099.4,Hospitality,Ramada Singapore at Zhongshan Park,,RAMADA SINGAPORE AT ZHONGSHAN PARK,1,0.1
825,AZ52815,Wallcovering,2013,Jul,2013,JUL,Material,17076,Hospitality,Ramada Singapore at Zhongshan Park,,RAMADA SINGAPORE AT ZHONGSHAN PARK,27,2.7
825,AZ52815,Wallcovering,2013,Nov,2013,NOV,Material,1195.32,Hospitality,Ramada Singapore at Zhongshan Park,,RAMADA SINGAPORE AT ZHONGSHAN PARK,71,7.1
737,AZ52815,Wallcovering,2015,Dec,2015,DEC,Material,561,Residential,,MARINA BAY RESIDENCES,MARINA BAY RESIDENCES,40,4
757,AZ52815,Wallcovering,2015,Dec,2015,DEC,Material,1158,Residential,,SEMBAWANG HILLS ESTATE,SEMBAWANG HILLS ESTATE,38,3.8
737,AZ52815,Wallcovering,2015,Dec,2015,DEC,Material,1419,Residential,,MARINA BAY RESIDENCES,MARINA BAY RESIDENCES,-52,-5.2
758,AZ52815,Wallcovering,2015,Nov,2015,NOV,Material,148.5,Residential,,LA SUISSE,LA SUISSE,48,4.8
722,AZ52815,Wallcovering,2015,Nov,2015,NOV,Material,440,Residential,,PARVIS,PARVIS,-70,-7
732,AZ52815,Wallcovering,2016,Jun,2016,JUN,Material,386.1,Residential,,THOMSON GRAND,THOMSON GRAND,80,8
815,AZ52815,Wallcovering,2016,Jun,2016,JUN,Material,472.5,Residential,,ALANA,ALANA,-83,-8.3
